,order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,avg_shoe_price,business_type
2833,2834,31,975,129,1,credit_card,2017-03-25 17:36:39.860,129.0,general
2271,2272,31,934,129,1,debit,2017-03-11 17:17:20.894,129.0,general
1010,1011,83,817,129,1,credit_card,2017-03-12 15:35:15.948,129.0,general
2174,2175,49,851,129,1,debit,2017-03-12 15:58:58.971,129.0,general
1683,1684,25,849,130,1,cash,2017-03-05 11:38:19.789,130.0,general
596,597,36,808,130,1,debit,2017-03-30 08:45:32.411,130.0,general
2589,2590,25,796,130,1,cash,2017-03-14 15:53:14.532,130.0,general
3611,3612,36,885,130,1,cash,2017-03-21 02:53:01.212,130.0,general
1230,1231,25,873,130,1,debit,2017-03-21 15:08:38.627,130.0,general
538,539,25,895,130,1,credit_card,2017-03-19 12:59:29.678,130.0,general
976,977,25,730,130,1,cash,2017-03-01 20:05:48.243,130.0,general
501,502,36,855,130,1,credit_card,2017-03-18 00:18:11.659,130.0,general
3500,3501,36,845,130,1,credit_card,2017-03-09 13:41:29.984,130.0,general
3850,3851,36,886,130,1,debit,2017-03-24 20:56:59.652,130.0,general
3825,3826,36,762,130,1,cash,2017-03-04 13:17:23.486,130.0,general
985,986,86,705,130,1,cash,2017-03-24 18:11:44.581,130.0,general
2557,2558,36,751,130,1,credit_card,2017-03-17 14:28:53.801,130.0,general
683,684,86,974,130,1,cash,2017-03-26 22:51:16.062,130.0,general
2160,2161,36,845,130,1,credit_card,2017-03-19 03:34:06.615,130.0,general
2544,2545,25,712,130,1,credit_card,2017-03-28 22:04:42.553,130.0,general
4665,4666,86,713,130,1,debit,2017-03-10 15:10:08.990,130.0,general
4274,4275,86,791,130,1,cash,2017-03-07 13:52:59.509,130.0,general
4248,4249,25,827,130,1,debit,2017-03-22 07:41:15.239,130.0,general
2171,2172,36,901,130,1,debit,2017-03-08 06:22:03.322,130.0,general
4939,4940,36,719,130,1,credit_card,2017-03-03 17:18:54.417,130.0,general
661,662,25,731,130,1,credit_card,2017-03-07 09:52:44.829,130.0,general
1398,1399,86,749,130,1,debit,2017-03-21 02:41:02.438,130.0,general
1347,1348,86,943,130,1,credit_card,2017-03-09 22:27:49.656,130.0,general
1235,1236,25,823,130,1,debit,2017-03-28 05:12:57.262,130.0,general
3148,3149,25,851,130,1,debit,2017-03-25 21:36:05.115,130.0,general
4802,4803,86,819,130,1,debit,2017-03-19 19:51:31.474,130.0,general
759,760,86,868,130,1,debit,2017-03-17 10:22:00.636,130.0,general
2788,2789,86,708,130,1,credit_card,2017-03-29 22:57:41.031,130.0,general
1636,1637,86,798,130,1,credit_card,2017-03-27 06:55:55.673,130.0,general
4881,4882,25,884,130,1,debit,2017-03-01 17:02:51.969,130.0,general
2592,2593,25,830,130,1,cash,2017-03-18 22:00:21.018,130.0,general
2977,2978,25,864,130,1,cash,2017-03-14 18:47:39.948,130.0,general
4344,4345,36,990,130,1,debit,2017-03-13 15:08:27.279,130.0,general
3053,3054,25,868,130,1,cash,2017-03-26 11:33:35.848,130.0,general
770,771,25,778,130,1,debit,2017-03-20 07:32:05.396,130.0,general
72,73,86,960,130,1,debit,2017-03-04 14:15:33.616,130.0,general
3027,3028,86,746,130,1,credit_card,2017-03-27 16:59:41.314,130.0,general
3004,3005,25,850,130,1,debit,2017-03-01 16:25:26.932,130.0,general
1846,1847,36,896,130,1,debit,2017-03-02 00:19:09.454,130.0,general
3064,3065,36,705,130,1,debit,2017-03-18 12:56:41.743,130.0,general
4769,4770,25,954,130,1,credit_card,2017-03-08 22:32:03.413,130.0,general
4644,4645,25,942,130,1,credit_card,2017-03-01 14:50:08.467,130.0,general
2012,2013,25,870,130,1,debit,2017-03-22 12:58:45.954,130.0,general
3362,3363,86,831,130,1,debit,2017-03-30 21:19:09.132,130.0,general
3383,3384,25,937,130,1,cash,2017-03-25 14:44:43.186,130.0,general
2444,2445,36,978,130,1,credit_card,2017-03-10 16:55:02.930,130.0,general
611,612,86,838,130,1,debit,2017-03-09 10:46:08.602,130.0,general
2328,2329,36,879,130,1,cash,2017-03-21 20:19:33.497,130.0,general
2019,2020,86,863,130,1,cash,2017-03-21 15:13:26.503,130.0,general
724,725,86,806,130,1,cash,2017-03-08 04:13:37.385,130.0,general
3106,3107,25,937,130,1,credit_card,2017-03-29 04:44:15.079,130.0,general
4419,4420,67,929,131,1,cash,2017-03-09 20:17:11.753,131.0,general
4119,4120,67,935,131,1,cash,2017-03-16 20:38:02.615,131.0,general
4309,4310,69,781,131,1,cash,2017-03-27 13:47:15.498,131.0,general
1472,1473,69,922,131,1,debit,2017-03-24 20:49:10.670,131.0,general
4121,4122,67,775,131,1,cash,2017-03-05 16:59:40.349,131.0,general
3829,3830,67,938,131,1,credit_card,2017-03-16 11:49:32.137,131.0,general
1222,1223,67,767,131,1,credit_card,2017-03-25 16:02:18.150,131.0,general
1849,1850,67,792,131,1,credit_card,2017-03-27 02:50:55.525,131.0,general
4047,4048,69,968,131,1,credit_card,2017-03-27 11:20:59.455,131.0,general
3691,3692,69,907,131,1,debit,2017-03-18 03:33:03.812,131.0,general
393,394,69,736,131,1,cash,2017-03-19 20:59:39.352,131.0,general
1473,1474,67,773,131,1,debit,2017-03-04 11:47:58.173,131.0,general
2992,2993,67,968,131,1,credit_card,2017-03-01 19:33:02.054,131.0,general
2687,2688,69,776,131,1,debit,2017-03-25 19:26:08.759,131.0,general
2949,2950,69,902,131,1,credit_card,2017-03-23 10:58:24.028,131.0,general
2226,2227,69,987,131,1,cash,2017-03-01 08:02:22.945,131.0,general
930,931,69,912,131,1,cash,2017-03-09 01:39:32.606,131.0,general
4497,4498,67,905,131,1,cash,2017-03-17 12:48:21.928,131.0,general
2068,2069,69,815,131,1,cash,2017-03-18 20:36:58.747,131.0,general
1773,1774,69,864,131,1,debit,2017-03-22 09:40:13.069,131.0,general
648,649,69,807,131,1,debit,2017-03-23 09:03:24.487,131.0,general
3411,3412,67,982,131,1,cash,2017-03-01 13:15:21.507,131.0,general
3232,3233,67,882,131,1,debit,2017-03-02 08:29:23.700,131.0,general
2716,2717,69,972,131,1,debit,2017-03-21 17:37:12.897,131.0,general
2982,2983,67,838,131,1,debit,2017-03-25 23:54:17.810,131.0,general
3969,3970,69,925,131,1,cash,2017-03-23 23:54:01.806,131.0,general
2331,2332,67,741,131,1,credit_card,2017-03-19 00:25:11.717,131.0,general
1596,1597,67,793,131,1,credit_card,2017-03-30 10:10:09.405,131.0,general
4468,4469,67,839,131,1,credit_card,2017-03-05 03:40:10.875,131.0,general
301,302,69,854,131,1,debit,2017-03-19 18:35:01.868,131.0,general
4547,4548,67,846,131,1,debit,2017-03-23 08:51:35.632,131.0,general
4977,4978,69,903,131,1,credit_card,2017-03-13 10:39:48.730,131.0,general
1797,1798,69,817,131,1,credit_card,2017-03-09 21:47:14.939,131.0,general
1359,1360,67,872,131,1,cash,2017-03-03 12:26:56.000,131.0,general
2882,2883,69,807,131,1,credit_card,2017-03-21 21:05:11.543,131.0,general
4517,4518,8,797,132,1,cash,2017-03-24 16:11:02.981,132.0,general
887,888,8,880,132,1,credit_card,2017-03-11 22:58:47.877,132.0,general
420,421,8,914,132,1,debit,2017-03-27 09:49:10.028,132.0,general
4826,4827,8,707,132,1,credit_card,2017-03-17 13:56:32.340,132.0,general
2945,2946,8,950,132,1,cash,2017-03-12 18:48:26.406,132.0,general
1976,1977,8,857,132,1,debit,2017-03-01 12:33:36.730,132.0,general
2453,2454,8,802,132,1,debit,2017-03-25 21:44:03.607,132.0,general
3081,3082,8,960,132,1,debit,2017-03-18 18:55:48.589,132.0,general
2706,2707,8,833,132,1,debit,2017-03-01 06:22:21.423,132.0,general
4235,4236,8,836,132,1,debit,2017-03-25 14:36:36.378,132.0,general
4315,4316,8,973,132,1,credit_card,2017-03-12 22:18:10.131,132.0,general
1913,1914,8,963,132,1,debit,2017-03-15 01:47:49.962,132.0,general
3302,3303,8,986,132,1,cash,2017-03-20 04:11:03.922,132.0,general
3423,3424,8,831,132,1,cash,2017-03-28 18:52:12.067,132.0,general
1042,1043,8,749,132,1,cash,2017-03-30 08:43:34.112,132.0,general
4631,4632,8,852,132,1,debit,2017-03-10 10:22:49.585,132.0,general
4384,4385,8,969,132,1,debit,2017-03-10 00:32:46.499,132.0,general
2568,2569,8,774,132,1,debit,2017-03-05 18:27:06.770,132.0,general
1381,1382,8,996,132,1,cash,2017-03-23 17:01:00.054,132.0,general
3061,3062,8,947,132,1,credit_card,2017-03-21 18:25:22.739,132.0,general
78,79,8,806,132,1,credit_card,2017-03-27 03:39:38.634,132.0,general
3574,3575,8,913,132,1,cash,2017-03-18 12:37:28.881,132.0,general
2130,2131,8,853,132,1,cash,2017-03-05 22:15:47.125,132.0,general
1097,1098,98,912,133,1,credit_card,2017-03-07 03:14:54.447,133.0,general
2114,2115,54,742,133,1,debit,2017-03-27 19:19:55.559,133.0,general
3944,3945,54,723,133,1,credit_card,2017-03-18 16:30:03.044,133.0,general
2112,2113,54,898,133,1,credit_card,2017-03-25 14:05:07.194,133.0,general
677,678,98,707,133,1,credit_card,2017-03-26 18:52:19.637,133.0,general
3868,3869,54,964,133,1,credit_card,2017-03-29 01:36:10.063,133.0,general
2390,2391,54,826,133,1,credit_card,2017-03-18 10:39:44.546,133.0,general
1779,1780,98,786,133,1,debit,2017-03-13 12:26:31.744,133.0,general
4946,4947,98,977,133,1,debit,2017-03-27 03:04:32.327,133.0,general
4792,4793,64,836,133,1,credit_card,2017-03-29 10:11:35.112,133.0,general
2434,2435,98,951,133,1,debit,2017-03-16 02:37:02.151,133.0,general
674,675,54,771,133,1,credit_card,2017-03-19 07:16:45.262,133.0,general
3864,3865,98,950,133,1,cash,2017-03-24 09:57:23.367,133.0,general
2287,2288,64,788,133,1,credit_card,2017-03-14 15:30:22.825,133.0,general
3861,3862,54,934,133,1,debit,2017-03-08 09:54:19.478,133.0,general
855,856,64,976,133,1,cash,2017-03-09 14:23:19.140,133.0,general
2806,2807,98,704,133,1,credit_card,2017-03-22 11:08:24.547,133.0,general
4435,4436,98,987,133,1,cash,2017-03-09 08:58:33.932,133.0,general
2269,2270,98,827,133,1,credit_card,2017-03-03 10:38:00.437,133.0,general
3963,3964,64,949,133,1,credit_card,2017-03-20 06:22:25.396,133.0,general
3660,3661,54,988,133,1,debit,2017-03-12 15:25:17.272,133.0,general
2334,2335,98,758,133,1,cash,2017-03-06 12:03:22.095,133.0,general
2837,2838,64,837,133,1,debit,2017-03-22 10:12:11.587,133.0,general
3074,3075,98,999,133,1,debit,2017-03-14 10:37:12.910,133.0,general
2261,2262,64,845,133,1,debit,2017-03-18 13:48:38.786,133.0,general
1336,1337,54,811,133,1,cash,2017-03-24 20:50:14.202,133.0,general
3150,3151,98,997,133,1,debit,2017-03-26 16:40:15.013,133.0,general
2298,2299,98,983,133,1,debit,2017-03-02 09:23:44.955,133.0,general
1772,1773,54,847,133,1,cash,2017-03-14 00:09:33.942,133.0,general
1275,1276,54,946,133,1,debit,2017-03-04 16:36:08.916,133.0,general
3340,3341,54,853,133,1,debit,2017-03-09 12:10:03.225,133.0,general
3295,3296,98,752,133,1,cash,2017-03-11 16:35:24.106,133.0,general
3227,3228,98,874,133,1,cash,2017-03-27 13:47:06.241,133.0,general
4165,4166,98,836,133,1,cash,2017-03-24 10:49:16.773,133.0,general
3401,3402,64,850,133,1,debit,2017-03-15 12:36:35.410,133.0,general
225,226,98,734,133,1,cash,2017-03-08 21:43:50.764,133.0,general
865,866,98,742,133,1,debit,2017-03-29 16:20:55.458,133.0,general
3400,3401,98,823,133,1,credit_card,2017-03-23 06:53:06.244,133.0,general
4500,4501,54,920,133,1,credit_card,2017-03-20 15:10:02.065,133.0,general
1425,1426,98,740,133,1,cash,2017-03-16 22:21:14.395,133.0,general
350,351,98,958,133,1,cash,2017-03-04 05:55:05.485,133.0,general
1501,1502,64,988,133,1,credit_card,2017-03-24 20:09:43.560,133.0,general
4367,4368,98,965,133,1,credit_card,2017-03-30 18:30:32.937,133.0,general
4169,4170,54,791,133,1,cash,2017-03-17 01:19:22.528,133.0,general
1221,1222,64,733,133,1,credit_card,2017-03-16 09:11:49.674,133.0,general
1191,1192,64,875,133,1,cash,2017-03-19 01:50:38.870,133.0,general
1231,1232,54,723,133,1,debit,2017-03-28 04:39:06.194,133.0,general
3756,3757,64,989,133,1,cash,2017-03-11 22:48:56.100,133.0,general
1710,1711,98,933,133,1,credit_card,2017-03-24 13:50:04.926,133.0,general
1203,1204,54,792,133,1,debit,2017-03-02 08:48:45.506,133.0,general
2007,2008,54,865,133,1,credit_card,2017-03-24 09:13:17.466,133.0,general
2027,2028,64,789,133,1,credit_card,2017-03-07 10:55:28.886,133.0,general
372,373,98,807,133,1,credit_card,2017-03-21 06:33:57.023,133.0,general
3812,3813,98,965,133,1,debit,2017-03-17 01:08:53.765,133.0,general
2950,2951,98,785,133,1,cash,2017-03-03 06:23:26.365,133.0,general
2006,2007,64,832,133,1,debit,2017-03-04 10:40:12.736,133.0,general
1458,1459,94,779,134,1,debit,2017-03-09 19:36:23.804,134.0,general
2738,2739,39,751,134,1,debit,2017-03-14 13:22:23.868,134.0,general
3359,3360,94,707,134,1,credit_card,2017-03-26 09:31:31.460,134.0,general
2533,2534,94,748,134,1,credit_card,2017-03-08 08:14:17.155,134.0,general
3197,3198,39,987,134,1,debit,2017-03-01 22:10:14.563,134.0,general
2425,2426,39,898,134,1,credit_card,2017-03-03 06:57:44.974,134.0,general
3377,3378,39,890,134,1,debit,2017-03-01 13:09:08.314,134.0,general
4178,4179,94,887,134,1,debit,2017-03-03 03:05:34.072,134.0,general
1441,1442,39,723,134,1,debit,2017-03-01 00:26:38.548,134.0,general
3790,3791,39,889,134,1,cash,2017-03-28 07:55:45.187,134.0,general
3949,3950,39,968,134,1,credit_card,2017-03-09 03:54:13.456,134.0,general
2661,2662,94,930,134,1,cash,2017-03-30 12:21:11.560,134.0,general
2879,2880,39,823,134,1,debit,2017-03-21 19:54:29.883,134.0,general
4768,4769,39,828,134,1,debit,2017-03-09 12:01:22.051,134.0,general
1984,1985,94,996,134,1,cash,2017-03-04 17:07:04.547,134.0,general
1787,1788,94,710,134,1,credit_card,2017-03-30 14:23:30.034,134.0,general
1989,1990,39,892,134,1,cash,2017-03-12 15:31:40.147,134.0,general
4288,4289,94,968,134,1,debit,2017-03-12 16:16:27.264,134.0,general
4714,4715,39,939,134,1,credit_card,2017-03-12 21:49:32.534,134.0,general
2585,2586,94,933,134,1,debit,2017-03-28 11:27:23.857,134.0,general
3925,3926,39,895,134,1,cash,2017-03-10 16:44:11.888,134.0,general
1243,1244,94,920,134,1,cash,2017-03-09 10:46:09.157,134.0,general
433,434,39,853,134,1,debit,2017-03-28 17:11:57.986,134.0,general
3872,3873,94,978,134,1,credit_card,2017-03-07 14:10:46.856,134.0,general
3892,3893,94,908,134,1,cash,2017-03-07 13:59:06.469,134.0,general
4519,4520,39,877,134,1,cash,2017-03-15 09:38:50.886,134.0,general
2763,2764,94,733,134,1,credit_card,2017-03-12 01:51:14.651,134.0,general
2830,2831,94,712,134,1,cash,2017-03-14 23:34:31.551,134.0,general
2636,2637,39,740,134,1,cash,2017-03-13 06:59:51.788,134.0,general
780,781,63,911,136,1,debit,2017-03-17 22:17:33.993,136.0,general
912,913,63,800,136,1,credit_card,2017-03-12 20:49:22.882,136.0,general
4351,4352,68,913,136,1,cash,2017-03-29 23:59:05.402,136.0,general
2938,2939,68,893,136,1,cash,2017-03-04 04:37:32.910,136.0,general
111,112,68,984,136,1,credit_card,2017-03-11 09:43:52.177,136.0,general
4074,4075,63,884,136,1,credit_card,2017-03-13 20:51:02.137,136.0,general
4871,4872,63,729,136,1,cash,2017-03-02 06:49:19.125,136.0,general
4042,4043,63,767,136,1,credit_card,2017-03-19 08:56:16.000,136.0,general
4906,4907,68,773,136,1,credit_card,2017-03-04 16:40:37.808,136.0,general
745,746,68,996,136,1,credit_card,2017-03-19 10:20:18.816,136.0,general
4300,4301,68,999,136,1,credit_card,2017-03-20 16:58:46.318,136.0,general
1607,1608,68,931,136,1,credit_card,2017-03-09 13:06:13.968,136.0,general
3405,3406,63,773,136,1,cash,2017-03-09 13:54:55.927,136.0,general
3600,3601,68,720,136,1,cash,2017-03-04 09:33:59.038,136.0,general
3491,3492,63,721,136,1,credit_card,2017-03-10 06:05:56.093,136.0,general
4890,4891,63,853,136,1,cash,2017-03-30 09:27:00.027,136.0,general
2224,2225,68,762,136,1,credit_card,2017-03-14 23:54:25.097,136.0,general
4182,4183,68,898,136,1,debit,2017-03-28 17:14:33.188,136.0,general
679,680,63,936,136,1,credit_card,2017-03-15 11:03:48.123,136.0,general
239,240,68,967,136,1,cash,2017-03-09 13:15:18.069,136.0,general
3874,3875,68,710,136,1,debit,2017-03-24 00:18:24.797,136.0,general
4003,4004,63,752,136,1,cash,2017-03-27 20:26:46.363,136.0,general
4966,4967,68,866,136,1,cash,2017-03-26 10:57:36.289,136.0,general
2997,2998,68,762,136,1,cash,2017-03-06 16:39:47.495,136.0,general
2764,2765,63,980,136,1,cash,2017-03-26 00:45:51.881,136.0,general
343,344,63,743,136,1,credit_card,2017-03-07 01:45:33.949,136.0,general
3261,3262,68,736,136,1,debit,2017-03-20 16:30:14.231,136.0,general
4687,4688,68,848,136,1,debit,2017-03-14 05:15:39.210,136.0,general
3179,3180,68,735,136,1,cash,2017-03-09 21:09:18.939,136.0,general
1752,1753,63,884,136,1,cash,2017-03-20 02:33:03.856,136.0,general
2774,2775,68,741,136,1,debit,2017-03-26 22:42:32.844,136.0,general
1990,1991,68,944,136,1,credit_card,2017-03-25 14:19:43.912,136.0,general
3616,3617,63,887,136,1,cash,2017-03-30 08:12:37.488,136.0,general
3624,3625,68,916,136,1,cash,2017-03-12 20:28:02.692,136.0,general
4785,4786,63,757,136,1,credit_card,2017-03-03 10:35:17.889,136.0,general
3799,3800,63,999,136,1,debit,2017-03-13 07:22:22.540,136.0,general
3672,3673,63,868,136,1,debit,2017-03-16 19:03:40.446,136.0,general
973,974,63,849,136,1,cash,2017-03-10 10:02:33.162,136.0,general
3128,3129,58,963,138,1,debit,2017-03-08 13:30:09.378,138.0,general
4272,4273,58,866,138,1,debit,2017-03-09 21:43:56.924,138.0,general
1647,1648,58,807,138,1,cash,2017-03-06 04:32:19.257,138.0,general
1650,1651,58,743,138,1,cash,2017-03-22 13:53:43.642,138.0,general
1886,1887,58,793,138,1,credit_card,2017-03-02 10:52:58.073,138.0,general
1871,1872,58,705,138,1,debit,2017-03-03 07:49:11.767,138.0,general
2070,2071,58,835,138,1,credit_card,2017-03-05 15:01:07.839,138.0,general
1713,1714,58,985,138,1,debit,2017-03-07 10:33:28.091,138.0,general
997,998,58,785,138,1,credit_card,2017-03-27 06:40:12.358,138.0,general
3924,3925,58,933,138,1,cash,2017-03-23 07:46:56.205,138.0,general
2808,2809,58,996,138,1,cash,2017-03-11 17:31:53.076,138.0,general
3866,3867,58,970,138,1,credit_card,2017-03-13 14:47:07.678,138.0,general
3462,3463,58,957,138,1,debit,2017-03-16 16:11:51.117,138.0,general
573,574,58,811,138,1,cash,2017-03-13 17:17:06.964,138.0,general
4632,4633,58,797,138,1,debit,2017-03-16 19:31:20.256,138.0,general
4287,4288,58,823,138,1,debit,2017-03-16 17:09:10.650,138.0,general
69,70,58,876,138,1,debit,2017-03-04 10:38:48.820,138.0,general
2108,2109,58,718,138,1,debit,2017-03-01 00:47:54.022,138.0,general
2594,2595,58,724,138,1,cash,2017-03-05 20:38:34.307,138.0,general
3123,3124,58,764,138,1,credit_card,2017-03-06 17:24:21.740,138.0,general
5,6,58,882,138,1,credit_card,2017-03-14 15:25:00.986,138.0,general
2327,2328,58,712,138,1,cash,2017-03-17 19:32:43.780,138.0,general
3424,3425,58,953,138,1,credit_card,2017-03-26 10:43:23.293,138.0,general
226,227,58,928,138,1,cash,2017-03-18 12:59:13.617,138.0,general
4450,4451,58,877,138,1,credit_card,2017-03-06 11:04:01.878,138.0,general
2023,2024,24,765,140,1,cash,2017-03-02 04:06:20.571,140.0,general
1001,1002,24,933,140,1,cash,2017-03-26 01:49:47.083,140.0,general
4786,4787,24,708,140,1,credit_card,2017-03-30 02:56:02.190,140.0,general
4879,4880,24,886,140,1,credit_card,2017-03-07 23:03:23.038,140.0,general
3674,3675,24,932,140,1,cash,2017-03-22 02:11:15.207,140.0,general
2745,2746,24,810,140,1,credit_card,2017-03-02 03:22:52.476,140.0,general
4990,4991,24,860,140,1,cash,2017-03-26 00:32:38.590,140.0,general
2839,2840,24,742,140,1,debit,2017-03-20 14:16:56.943,140.0,general
763,764,37,786,142,1,credit_card,2017-03-10 01:36:09.272,142.0,general
690,691,45,881,142,1,credit_card,2017-03-12 14:44:57.629,142.0,general
867,868,45,771,142,1,cash,2017-03-29 14:14:56.021,142.0,general
1881,1882,45,995,142,1,debit,2017-03-20 22:57:23.608,142.0,general
2895,2896,45,827,142,1,debit,2017-03-08 17:42:59.090,142.0,general
704,705,5,772,142,1,cash,2017-03-09 06:43:00.650,142.0,general
2450,2451,5,875,142,1,credit_card,2017-03-05 15:23:51.129,142.0,general
2206,2207,45,992,142,1,credit_card,2017-03-12 13:56:44.412,142.0,general
2521,2522,5,928,142,1,debit,2017-03-16 01:14:41.639,142.0,general
2528,2529,37,972,142,1,credit_card,2017-03-22 14:30:36.560,142.0,general
2025,2026,37,706,142,1,cash,2017-03-07 07:06:16.721,142.0,general
963,964,45,784,142,1,cash,2017-03-11 16:34:04.760,142.0,general
810,811,5,759,142,1,cash,2017-03-14 09:38:21.305,142.0,general
965,966,45,861,142,1,cash,2017-03-01 18:31:31.161,142.0,general
2838,2839,45,810,142,1,cash,2017-03-30 02:13:22.359,142.0,general
4098,4099,21,817,142,1,credit_card,2017-03-24 05:44:38.761,142.0,general
4081,4082,45,978,142,1,cash,2017-03-01 20:48:51.385,142.0,general
1262,1263,5,791,142,1,credit_card,2017-03-03 04:12:51.120,142.0,general
3507,3508,45,776,142,1,debit,2017-03-05 14:40:10.268,142.0,general
3681,3682,37,946,142,1,cash,2017-03-25 00:46:37.703,142.0,general
3725,3726,5,959,142,1,cash,2017-03-07 12:45:32.874,142.0,general
1181,1182,45,838,142,1,cash,2017-03-01 21:51:55.346,142.0,general
3786,3787,45,790,142,1,debit,2017-03-20 21:37:26.937,142.0,general
3794,3795,45,718,142,1,credit_card,2017-03-25 07:12:12.486,142.0,general
3827,3828,37,708,142,1,credit_card,2017-03-29 12:55:33.558,142.0,general
2355,2356,45,848,142,1,credit_card,2017-03-17 14:00:21.836,142.0,general
1027,1028,21,836,142,1,credit_card,2017-03-02 09:51:57.051,142.0,general
993,994,45,771,142,1,cash,2017-03-14 18:40:21.082,142.0,general
